8	0	100000	
8	100000	200000	
8	200000	300000	0.236722285278041
8	300000	400000	-0.2870391544789221
8	400000	500000	0.0995372351893606
8	500000	600000	0.2623195860164635
8	600000	700000	0.4954586142004448
8	700000	800000	0.1916313482485331
8	800000	900000	-0.412467322310675
8	900000	1000000	-0.567109196934814
8	1000000	1100000	-0.892857105012654
8	1100000	1200000	-1.1065034359531312
8	1200000	1300000	-1.167211760058492
8	1300000	1400000	-0.8153016890313605
8	1400000	1500000	-0.908760697943848
8	1500000	1600000	-0.7242290518372909
8	1600000	1700000	-0.6284415711950395
8	1700000	1800000	0.5069686786926919
8	1800000	1900000	0.7262103729781781
8	1900000	2000000	0.6146795178320527
8	2000000	2100000	0.4962298149306058
8	2100000	2200000	-0.5121909610042427
8	2200000	2300000	-0.528422991165152
8	2300000	2400000	-1.0205215650833002
8	2400000	2500000	-0.4534121737092813
8	2500000	2600000	-1.1246193175189834
8	2600000	2700000	-1.02018189657663
8	2700000	2800000	-1.1410900690754706
8	2800000	2900000	-1.1265601898223734
8	2900000	3000000	-1.6772910149183575
8	3000000	3100000	-1.7560664688779426
8	3100000	3200000	-1.5102901150340982
8	3200000	3300000	-1.2092171104066478
8	3300000	3400000	-1.1780147061207915
8	3400000	3500000	-1.215671675962278
8	3500000	3600000	-1.1241575627104687
8	3600000	3700000	-1.5088588141391064
8	3700000	3800000	-1.2980058067542066
8	3800000	3900000	-1.2636328661657084
8	3900000	4000000	-1.3738727313486605
8	4000000	4100000	-0.9135249877724952
8	4100000	4200000	-0.9831436177457128
8	4200000	4300000	-1.0229332198910397
8	4300000	4400000	-1.3770689116101935
8	4400000	4500000	-1.2094609368701188
8	4500000	4600000	-0.9926363273748672
8	4600000	4700000	-0.8797234457802096
8	4700000	4800000	-0.9641993277285008
8	4800000	4900000	-1.3034669893403734
8	4900000	5000000	-0.8002387237408697
8	5000000	5100000	-0.7944271110000676
8	5100000	5200000	-0.9377324114066078
8	5200000	5300000	-1.1802239375818226
8	5300000	5400000	-1.2712015916515915
8	5400000	5500000	-1.3547716681019242
8	5500000	5600000	-1.29673372547564
8	5600000	5700000	-1.2347523957648765
8	5700000	5800000	-0.9904789338616276
8	5800000	5900000	-0.7216778865599157
8	5900000	6000000	-1.0462840127421416
8	6000000	6100000	-1.2638769339198055
8	6100000	6200000	-0.6016199680244085
8	6200000	6300000	-0.3037338084243786
8	6300000	6400000	-0.0428281102129333
8	6400000	6500000	0.5659350257487814
8	6500000	6600000	0.4748193390536204
8	6600000	6700000	0.223637322764006
8	6700000	6800000	0.560618860869649
8	6800000	6900000	0.2649702209611606
8	6900000	7000000	-0.4566538796654634
8	7000000	7100000	-0.2468087032548945
8	7100000	7200000	-0.3856347278968217
8	7200000	7300000	
8	7300000	7400000	0.5818515951073883
8	7400000	7500000	0.4271669845920799
8	7500000	7600000	
8	7600000	7700000	
8	7700000	7800000	
8	7800000	7900000	0.5587995822986113
8	7900000	8000000	
8	8000000	8100000	
8	8100000	8200000	0.877200089008705
8	8200000	8300000	0.7145292341704851
8	8300000	8400000	0.7168666541605591
8	8400000	8500000	0.6992157866982895
8	8500000	8600000	0.5771764446599155
8	8600000	8700000	0.4490821537530222
8	8700000	8800000	0.5174708354514825
8	8800000	8900000	0.8173763966765971
8	8900000	9000000	0.6687361122267458
8	9000000	9100000	0.6629896515768143
8	9100000	9200000	0.5358517318672971
8	9200000	9300000	0.4627603560539504
8	9300000	9400000	0.3879222992133998
8	9400000	9500000	0.3553774377244506
8	9500000	9600000	0.7129819088594563
8	9600000	9700000	0.4754609588218101
8	9700000	9800000	0.3740873902371107
8	9800000	9900000	0.1526501309982714
8	9900000	10000000	-0.0121823387443534
8	10000000	10100000	0.1807532207119756
8	10100000	10200000	-0.0960540042274202
8	10200000	10300000	0.0863752596129356
8	10300000	10400000	0.1580019797588593
8	10400000	10500000	0.1234675288481891
8	10500000	10600000	0.2984051555270579
8	10600000	10700000	0.5022159092923667
8	10700000	10800000	0.4313820899159818
8	10800000	10900000	0.2505954299424239
8	10900000	11000000	0.3382767421625315
8	11000000	11100000	0.6327089896569021
8	11100000	11200000	0.6390546421229123
8	11200000	11300000	0.5243182095714088
8	11300000	11400000	0.492782516799392
8	11400000	11500000	0.6193896172058414
